Ravi,21.0
Geet,19.0
Kiran,22.0
Sneha,21.0
Geet,23.0
Neha,21.5
Reeta,23.5
Meera,21.0
Anita,17.5
Reeta,19.8
Priya,17.5
Priya,19.8
Priya,22.0
Vikram,21.5
Mohan,21.5
Amit,17.8
Anita,17.5
Mohan,23.0
Sneha,20.0
Kiran,17.5
Rahul,21.0
Sneha,18.0
Kiran,21.0
Ravi,21.0
Sneha,20.5
Suresh,22.5
Rahul,19.8
Neha,23.0
Geet,20.0
Amit,19.0
Mohan,23.0
Meera,22.0
Neha,21.5
Kiran,23.5
Sneha,19.0
Kavita,22.0
Neha,19.8
Suresh,23.5
Neha,23.0
Vikram,19.8
Kavita,18.0
Priya,19.8
Arjun,20.5
Neha,18.5
Vikram,23.0
Ravi,21.0
Mohan,20.0
Kiran,19.0
Neha,23.0
Geet,18.5
Meera,23.5
Meera,21.5
Mohan,17.8
Arjun,22.0
Kavita,19.8
Kavita,18.0
Sneha,20.5
Kavita,21.5
Meera,21.0
Mohan,19.5
Arjun,20.0
Arjun,18.5
Kiran,17.8
Amit,19.8
Ravi,19.5
Suresh,20.5
Sneha,20.0
Reeta,22.0
Geet,23.0
Meera,22.5
Arjun,18.5
Vikram,21.5
Geet,18.3
Geet,20.5
Priya,18.0
Amit,20.5
Neha,18.0
Neha,17.8
Priya,23.0
Geet,19.8
Meera,19.5
Anita,22.0
Anita,19.8
Rahul,17.5
Mohan,20.0
Sneha,18.5
Mohan,18.3
Meera,17.5
Geet,18.5
Kavita,22.0
Arjun,20.5
Anita,21.5
Priya,18.3
Vikram,19.5
Reeta,22.0
Ravi,23.5
Neha,22.0
Suresh,21.5
Meera,17.5
Suresh,23.0
