Kavita,18.3
Priya,23.5
Priya,18.5
Meera,18.5
Geet,23.0
Vikram,17.8
Suresh,21.0
Sneha,20.0
Geet,23.0
Sneha,21.0
Arjun,18.3
Sneha,17.8
Vikram,23.5
Geet,17.5
Reeta,20.0
Kiran,19.8
Geet,20.0
Vikram,21.5
Kavita,17.5
Vikram,18.0
Neha,19.8
Ravi,23.0
Ravi,17.8
Amit,21.0
Anita,23.5
Arjun,21.5
Geet,19.5
Anita,23.5
Rahul,22.5
Priya,19.0
Reeta,23.0
Priya,17.8
Suresh,19.5
Meera,17.8
Reeta,21.0
Ravi,19.5
Kavita,19.5
Vikram,23.0
Meera,20.0
Rahul,21.5
Priya,19.0
Sneha,23.5
Mohan,17.5
Anita,18.3
Kiran,18.5
Vikram,18.3
Neha,23.0
Meera,19.8
Sneha,21.0
Rahul,21.5
