Vikram,20.5
Neha,17.8
Neha,23.5
Geet,17.5
Priya,23.5
Reeta,22.5
Rahul,22.0
Suresh,21.5
Reeta,18.5
Amit,21.5
Priya,21.5
Ravi,23.5
Anita,21.5
Kiran,23.0
Meera,23.5
Geet,23.5
Mohan,17.5
Meera,21.0
Ravi,23.5
Reeta,22.5
Sneha,22.5
Sneha,21.0
Vikram,23.5
Anita,17.8
Kiran,19.0
Ravi,17.5
Meera,19.8
Meera,19.8
Priya,19.5
Priya,17.5
Arjun,20.5
Priya,21.0
Meera,21.5
Mohan,20.0
Neha,17.8
Neha,17.8
Ravi,17.8
Neha,20.5
Vikram,22.5
Vikram,23.5
Geet,23.0
Meera,17.5
Arjun,21.5
Amit,19.5
Kiran,19.0
Meera,18.0
Anita,20.0
Kiran,21.5
Meera,18.0
Anita,19.8
Suresh,19.0
Ravi,19.0
Meera,17.5
Reeta,19.0
Reeta,20.0
Rahul,23.0
Ravi,17.8
Ravi,18.5
Priya,17.8
Sneha,19.0
Ravi,18.3
Meera,22.0
Suresh,21.5
Amit,22.0
Kiran,17.5
Sneha,23.5
Reeta,18.5
Sneha,18.5
Amit,20.5
Suresh,18.3
Mohan,18.5
Neha,22.5
Geet,17.8
Vikram,17.5
Reeta,22.0
Priya,22.5
Sneha,19.0
Rahul,23.0
Reeta,20.0
Kavita,20.5
Amit,18.0
Priya,20.5
Ravi,18.3
Arjun,21.5
Kavita,18.5
Sneha,22.5
Geet,17.8
Neha,20.5
Reeta,21.0
Sneha,21.5
