Geet,17.5
Neha,19.0
Arjun,18.3
Neha,19.5
Reeta,21.0
Geet,17.8
Neha,18.5
Priya,21.0
Kiran,19.0
Geet,23.5
Anita,18.3
Rahul,17.8
Sneha,19.8
Amit,17.5
Rahul,18.3
Ravi,18.3
Anita,18.3
Mohan,17.5
Reeta,19.5
Anita,23.0
Ravi,18.3
Reeta,23.5
Meera,18.3
Geet,21.5
Priya,17.5
Kavita,20.5
Vikram,20.0
Meera,20.5
Vikram,21.0
Suresh,23.0
Amit,18.3
Vikram,23.0
Vikram,22.5
Anita,19.5
Mohan,19.5
Amit,23.5
Rahul,17.5
Reeta,22.5
Mohan,21.5
Mohan,19.0
Vikram,20.0
Amit,23.5
Kiran,19.0
Meera,23.5
Mohan,19.8
Sneha,19.8
Geet,18.3
Ravi,18.0
Anita,17.8
Reeta,19.5
Geet,18.5
Suresh,18.0
Ravi,22.5
Rahul,20.0
Amit,18.5
Amit,22.0
Kavita,18.0
Suresh,18.0
Geet,18.5
Reeta,17.8
Amit,23.0
Kavita,19.8
Priya,22.5
Suresh,18.0
Meera,21.0
Vikram,23.0
Arjun,19.8
Meera,22.5
Arjun,20.0
Geet,17.5
Sneha,18.3
Sneha,23.0
Vikram,18.5
Reeta,19.8
Vikram,19.0
Rahul,18.3
Rahul,21.0
Rahul,21.0
Amit,17.5
Kavita,20.5
Ravi,23.5
Priya,19.5
Suresh,21.0
Suresh,19.8
Arjun,21.0
Anita,18.0
Sneha,18.0
Neha,22.0
Kavita,23.0
Neha,22.0
Anita,21.0
Anita,23.5
Rahul,18.5
Kiran,18.5
Kiran,23.5
Suresh,23.0
Meera,23.5
Suresh,18.5
Suresh,20.0
Kiran,18.0
