Sneha,18.5
Neha,21.5
Kiran,23.5
Suresh,21.0
Vikram,20.0
Meera,19.5
Rahul,23.5
Meera,19.5
Geet,22.5
Meera,18.0
Reeta,19.5
Neha,18.3
Geet,22.5
Rahul,17.5
Ravi,23.5
Ravi,17.8
Geet,19.8
Mohan,21.5
Rahul,17.8
Amit,18.3
Priya,18.0
Kavita,23.0
Arjun,17.5
Neha,22.5
Reeta,20.0
Kiran,23.5
Kiran,21.0
Meera,23.5
Anita,19.0
Vikram,19.0
Geet,19.5
Arjun,21.5
Priya,21.5
Arjun,18.0
Ravi,18.5
Vikram,19.8
Reeta,18.3
Sneha,20.5
Reeta,21.5
Amit,22.0
Sneha,19.0
Rahul,17.5
Geet,18.0
Ravi,17.5
Reeta,19.0
Mohan,19.5
Meera,23.0
Kiran,21.5
Sneha,20.5
Arjun,17.5
Sneha,19.0
Mohan,23.0
Kavita,18.0
Anita,23.0
Amit,17.8
Amit,19.0
Meera,18.0
Arjun,18.0
Neha,18.5
Geet,23.5
