Kavita,19.0
Geet,18.0
Ravi,19.0
Mohan,21.5
Geet,19.8
Vikram,21.0
Mohan,20.5
Rahul,23.0
Rahul,18.5
Anita,19.5
Amit,21.0
Priya,18.5
Neha,19.5
Amit,19.5
Reeta,17.8
Priya,17.8
Mohan,19.8
Vikram,18.3
Priya,23.5
Geet,23.0
Neha,23.5
Amit,18.5
Geet,18.0
Ravi,21.5
Kiran,20.0
Kavita,18.5
Reeta,18.0
Ravi,21.5
Amit,20.0
Mohan,17.5
Vikram,21.0
Arjun,19.5
Kiran,19.0
Priya,23.0
Kiran,20.0
Ravi,23.5
Neha,21.0
Geet,23.5
Suresh,18.3
Neha,22.0
Priya,21.5
Anita,19.8
Neha,20.0
Sneha,23.5
Amit,20.0
Arjun,21.0
Priya,18.5
Amit,19.5
Priya,19.0
Priya,22.5
Arjun,17.5
Geet,20.0
Anita,23.0
Reeta,23.0
Meera,22.5
Kavita,23.0
Geet,18.3
Priya,21.0
Ravi,18.0
Meera,18.5
Reeta,18.3
Suresh,20.0
Mohan,21.5
Suresh,23.5
Vikram,22.5
Mohan,17.8
Vikram,20.5
Sneha,17.5
Meera,21.5
Sneha,20.0
Arjun,18.0
Suresh,22.0
Meera,23.0
Anita,17.5
Vikram,22.0
Amit,21.0
Arjun,18.5
Amit,21.5
Rahul,17.5
Sneha,21.5
Suresh,18.5
Kiran,17.8
Geet,22.0
Priya,23.0
Amit,23.5
Arjun,19.5
Anita,21.0
Priya,22.0
Kavita,23.5
Kavita,18.5
Meera,20.0
Geet,19.8
Suresh,18.0
Reeta,19.0
Priya,19.8
Suresh,18.5
Sneha,21.0
Rahul,21.0
Meera,17.5
Kiran,18.0
